2017-09-02,2017-12-02,2017-12-30,2018-03-03,2018-06-02,2018-09-01,2018-09-29,2018-12-01,2018-12-29,2019-01-26,2019-03-02,2019-03-30,2019-05-04,2019-06-01,2019-06-29,2019-08-03,2019-08-31,2019-09-28,2019-11-02,2019-11-30,2020-01-04,2020-02-01,2020-02-29,2020-03-28,2020-05-02,2020-05-30,2020-07-04,2020-08-01,2020-08-29,2020-10-03,2020-10-31,2020-11-28,2021-01-02,2021-01-30,2021-02-27,2021-04-03,2021-05-01,2021-05-29,2021-07-03,2021-07-31,2021-08-28,2021-10-02,2021-10-30,2022-01-01,2022-01-29,2022-02-26,2022-04-02,2022-04-30,2022-05-28,2022-07-02,2022-07-30,2022-09-03,2022-10-01,2022-10-29
0.000327440084234202,0.0311490789783489,0.09057708831802,0.0703266089953321,0.0103252707822588,0.00584626379477716,0.00284830375602357,0.025238625688073,0.0311744913319912,0.010783822996729,0.00370477412875027,0,0.00498414738834547,0.0121536596812661,0.0160153180747388,0.0178611124345984,0.00870999824609515,0.0309434170794899,0.00494538744246955,0.00607479549082066,0.00353034431126599,0,0.00324365353661949,0.0520403051637119,0.0187794485736899,0.00698039765902063,0.00150390132835541,0.00594279412072813,0.00177343578931594,0,0.002532805569833,0.0053752342622555,0.0159144974559917,0.0432960355632909,0.0356109938619202,0.0083738127177361,0.00786921273838775,0.0522692489722845,0.0290068781724459,0.0180146242483354,0.0172911017382607,0.0125313684336084,0.00814044406672052,0.00202735488552278,0.0117805847286289,0.00895242615449231,0.00378112142111482,0.00501112060043009,0.0221208558053924,0.028906533619017,0.0103136006104079,0.0135239244255878,0.0109861415610462,0.00360040034495067
0.000329133969965563,0.0312605569439127,0.0907971644235493,0.0705412300458389,0.0103611766637033,0.0058697303466228,0.00285865519557629,0.0253293337169227,0.0312701817191896,0.0108232599113989,0.00371790726797168,0,0.00501422961559619,0.0121994819126341,0.0161270645454238,0.0179234456040191,0.0087463819487114,0.0310305359436812,0.00496338341013608,0.00609726628270544,0.0035427381391092,0,0.00325518630783117,0.0521793893560378,0.0188402802762753,0.00702099285788091,0.00151194674522827,0.00596323168855064,0.00178688773383283,0,0.00255303180786401,0.00540184202392003,0.0159860133057309,0.043441165502697,0.0357164706437902,0.008420663733482,0.00791294525353391,0.052390197291071,0.0291098781122075,0.0180861312455191,0.0173654206459534,0.0125914032545569,0.00819382969343469,0.0020474182051144,0.0118315598351299,0.00899878512488354,0.00379458467620654,0.00502842339478062,0.0221904832066263,0.0289844022755234,0.0103505088405875,0.0135680363714154,0.0110222101272252,0.00361282655883506
0.000330838896200366,0.0313724634976651,0.0910179464038359,0.0707567197750899,0.0103972490913226,0.00589332256614959,0.0028690568111586,0.0254204759773048,0.0313662629714558,0.0108628892124658,0.00373110247267649,0,0.00504448753350614,0.0122455345366342,0.016239534033667,0.0179860688563936,0.00878296846806231,0.0311179811697766,0.00498146672941481,0.00611984796060833,0.00355519001374655,0,0.00326677375830475,0.0523189062915847,0.0189013268692563,0.00706181727776938,0.00152004129186716,0.0059837630369429,0.00180044053055613,0,0.00257340808403259,0.00542859704429059,0.0160578566004978,0.0435868329199941,0.0358222996167244,0.00846777105817956,0.00795691573174574,0.052511496975955,0.029213283865415,0.0181579351775829,0.0174400680769815,0.0126517273999269,0.0082475475054378,0.00206766020586691,0.011882761072914,0.00904538197864782,0.00380811190567983,0.00504580591082219,0.0222603516149389,0.029062510679506,0.0103875932078964,0.0136123401517625,0.0110584366038184,0.00362530988894047
0.000332554949784337,0.0314848003911665,0.091239437058283,0.0709730825533821,0.0104334890311247,0.00591704129520614,0.00287950890697276,0.0255120550652976,0.0314627370807144,0.0109027120736269,0.00374436010960688,0,0.00507492213286626,0.0122918190016823,0.0163527308353461,0.0180489838791872,0.00881975921857609,0.0312057542828466,0.00499963793062287,0.00614254120895403,0.00356770027524699,0,0.00327841621224306,0.0524588574951609,0.0189625891719658,0.00710287217240366,0.00152818530548487,0.00600438870419039,0.00181409492652905,0,0.00259393542572561,0.00545550022402307,0.0161300288623981,0.0437330399790626,0.0359284820820477,0.00851513605979859,0.0080011254381624,0.0526331492497538,0.0293170971813057,0.018230037327418,0.0175150455185869,0.0127123422686832,0.00830159945489105,0.00208808230191644,0.0119341894673361,0.00909221792300101,0.00382170348986792,0.00506326860805583,0.0223304619366164,0.0291408596576329,0.0104248547633539,0.0136568368094115,0.0110948218551498,0.00363785066331424
0.000334282218363731,0.0315975693834872,0.0914616391994563,0.0711903227772376,0.0104698974558441,0.005940887382414,0.00289001178943586,0.0256040735955881,0.0315596060510484,0.0109427296771754,0.00375768054810673,0,0.00510553440984339,0.0123383367671247,0.0164666592693651,0.0181121923716437,0.00885675562652805,0.031293856816495,0.00501789754794363,0.00616534671724011,0.00358026926607211,0,0.00329011399615704,0.0525992444975159,0.0190240680070722,0.00714415880211484,0.00153637912586402,0.00602510923228872,0.0018278516742583,0,0.00261461486677104,0.00548255246980186,0.0162025316206742,0.0438797888530893,0.0360350193463124,0.00856276011340006,0.00804557564446786,0.0527551553402192,0.0294213198172527,0.0183024389836381,0.0175903544648578,0.0127732492665421,0.00835598750470796,0.00210868591718028,0.0119858460484795,0.00913929417119349,0.00383535981181983,0.00508081194916321,0.0224008150816024,0.0292194500397077,0.0104622945655076,0.013701527393947,0.0111313667512218,0.00365044921226477
0.000336020790393799,0.0317107722412418,0.091684555653154,0.0714084448695858,0.0105064753449962,0.00596486168323145,0.00290056576719859,0.0256965342016281,0.0316568718987853,0.0109829432140745,0.00377106416014326,0,0.00513632536600819,0.0123850893033343,0.0165813236777607,0.0181756960448819,0.00889395913015626,0.0313822903129149,0.00503624611945946,0.00618826518008103,0.00359289733109573,0,0.00330186743888497,0.0527400688353646,0.0190857642005941,0.0071856784338809,0.00154462309537862,0.00604592516697363,0.00184171153175344,0,0.00263544744747443,0.00550975469438359,0.0162753664117392,0.0440270817246091,0.0361419127213215,0.00861064460117158,0.00809026762892355,0.0528775164800594,0.0295259535388048,0.0183751414406049,0.0176659964167612,0.0128344498060041,0.00841071362860889,0.00212947248541439,0.0120377318511786,0.00918661194253962,0.00384908125732305,0.00509843640003238,0.0224714119635131,0.0292982826586829,0.0104999136804962,0.0137464129618072,0.0111680721677582,0.00366310586837973
0.000337770755147353,0.0318244107386215,0.0919081892584794,0.071627453279947,0.0105432236849323,0.00598896506001768,0.00291117115116421,0.0257894395357908,0.0317545366525846,0.0110233538840317,0.00378451132032868,0,0.00516729600836314,0.0124320780918081,0.0166967284258102,0.0182394966219913,0.00893137117977902,0.0314710563229443,0.00505468418718503,0.00621129729725236,0.00360558481762382,0,0.00331367687161177,0.0528813320514131,0.0191476785819145,0.00722743234136017,0.00155291755901573,0.00606683705775104,0.00185567526256661,0,0.00265643421465566,0.00553710781664133,0.0163485347792095,0.0441749207855473,0.0362491635241511,0.00865879091246271,0.00813520267640122,0.0530002339069618,0.0296310001197274,0.0184481459984548,0.0177419728821738,0.0128959453063859,0.00846577981117605,0.00215044345027148,0.0120898479150406,0.00923417246244736,0.00386286821492636,0.00511614242978369,0.022542253499653,0.0293773583506725,0.0105377131821135,0.0137914945763359,0.0112049389862486,0.00367582096654443
0.000339532202723433,0.0319384866574284,0.0921325428679123,0.0718473524846185,0.0105801434688956,0.00601319838209784,0.00292182825450782,0.0258827922695292,0.0318526023535251,0.0110639628955731,0.00379802240594221,0,0.00519844734937062,0.0124793046252653,0.0168128779021382,0.0183035958381312,0.00896899323791297,0.0315601564061227,0.00507321229710088,0.00623444377373566,0.00361833207541446,0,0.00332554262788864,0.0530230356943839,0.0192098119837955,0.00726942180492503,0.00156126286439746,0.0060878454579275,0.00186974363583242,0,0.00267757622168581,0.005564612761609,0.0164220382739395,0.0443233082372615,0.0363567730771724,0.00870720044382092,0.00818038207841577,0.0531233088636159,0.0297364613420425,0.0185214539631249,0.0178182853759146,0.012957737193853,0.00852118804790859,0.0021716002653592,0.0121421952844675,0.00928197696244795,0.00387672107596292,0.00513393051079598,0.0226133406110307,0.029456677954965,0.0105756941518717,0.0138367733078358,0.011241968093992,0.00368859484396034
0.000341305224056077,0.0320530017871084,0.0923576193473818,0.0720681469868601,0.0106172356970772,0.00603756252582876,0.00293253739269573,0.0259765950935363,0.0319510710551939,0.01110477146612,0.00381159779695222,0,0.00522978040698129,0.0125267704077463,0.0169297765188249,0.0183679954406282,0.00900682677939317,0.0316495921307478,0.00509183099918722,0.00625770531976364,0.00363113945669809,0,0.00333746504365269,0.0531651813190408,0.0192721652423926,0.00731164811169571,0.00156965936180302,0.00610895092464084,0.00188391742630829,0,0.00269887452852425,0.00559227046052628,0.0164958784540544,0.0444722462905843,0.0364647427080751,0.00875587459902723,0.0082258071331585,0.053246742597736,0.0298423389960701,0.0185950666463795,0.0178949354197769,0.0130198269014523,0.00857694034527806,0.00219294439429871,0.0121947750086789,0.00933002668022582,0.00389064023457358,0.00515180111873301,0.0226846742223748,0.0295362423140362,0.0106138576790669,0.013882250233621,0.0112791603841424,0.00370142784016375
0.000343089910923197,0.0321679579247855,0.0925834215763392,0.0722898413170832,0.0106545013766731,0.00606205837466534,0.00294329888350499,0.0260708507179066,0.0320499448237754,0.0111457808220642,0.00382523787603861,0,0.00526129620466243,0.0125744769547132,0.0170474287115146,0.0184326971890761,0.00904487329149416,0.0317393650739328,0.00511054084745822,0.00628108265086584,0.00364400731619792,0,0.00334944445724698,0.0533077704862146,0.0193347391972692,0.00735411255557424,0.0015781074041911,0.00613015401889115,0.00189819741441486,0,0.00272033020175587,0.00562008185088369,0.0165700568849847,0.0446217371658652,0.0365730737498899,0.00880481478913235,0.0082714791455303,0.0533705363620842,0.0299486348804689,0.0186689853658363,0.0179719245425599,0.0130822158691449,0.00863303872078388,0.0022144773107834,0.012247588141734,0.00937832285964861,0.00390462608773042,0.00516975473257014,0.0227562552621497,0.0296160522735629,0.0106522048608443,0.0139279264380709,0.011316516755753,0.00371432029704468
0.000344886355955565,0.0322833568752951,0.0928099524478314,0.0725124400330405,0.010691941521941,0.00608668681922767,0.00295411304704318,0.0261655618722992,0.0321492257381412,0.0111869921988463,0.00383894302861541,0,0.00529299577142651,0.012622425793151,0.0171658389395234,0.0184977028554365,0.00908313427405242,0.0318294768216645,0.00512934239999647,0.00630457648791472,0.00365693601115051,0,0.00336148120944052,0.0534508047628288,0.0193975346914116,0.00739681643727866,0.00158660734722238,0.0061514553055721,0.00191258438627694,0,0.00274194431462858,0.00564804787646819,0.0166445751395003,0.0447717830930145,0.0366817675410115,0.00885402243249285,0.00831739942717515,0.0534946914144935,0.0300553508022778,0.0187432114449935,0.0180492542801021,0.013144905543839,0.0086894852030095,0.00223620049863806,0.0123006357425543,0.00942686675079725,0.00391867903526044,0.00518779183462119,0.0228280846625717,0.0296961086824354,0.0106907368022638,0.013973803012684,0.0113540381138222,0.00372727255886593
0.000346694652645901,0.0323992004512191,0.0930372148685748,0.0727359477200168,0.0107295571542586,0.00611144875736892,0.00296498020576838,0.0262607313061021,0.0322489158899411,0.0112284068410328,0.00385271364285356,0,0.00532488014185992,0.0126706184616697,0.0172850116859493,0.0185630142241402,0.00912161123959035,0.0319199289688605,0.00514823621898798,0.0063281875571723,0.00366992590132658,0,0.0033735756434487,0.053594285721925,0.0194605525712433,0.00743976106437724,0.00159515954928225,0.00617285535350243,0.00192707913376448,0,0.00276371794709091,0.00567616948740903,0.0167194347977446,0.0449223863115452,0.0367908254252216,0.00890349895480756,0.00836356929651364,0.0536192090178909,0.0301624885769571,0.0188177462132562,0.018126926175313,0.0132078973794228,0.00874628183167827,0.00225811545187819,0.012353918874946,0.00947565960999636,0.00393279947986962,0.00520591291056572,0.0229001633596248,0.029776412392771,0.0107294546163674,0.0140198810561331,0.0113917253693394,0.00374028497228225
0.000348514895358073,0.0325154904729186,0.0932652117590296,0.0729603689910222,0.0107673493021813,0.00613634509424393,0.0029759006845093,0.0263563617885989,0.0323490173836943,0.0112700260023951,0.00386655010970395,0,0.00535695035615175,0.0127190565106077,0.0174049514577808,0.0186286330921891,0.00916030571344147,0.0320107231194286,0.00516722287075729,0.00635191659033715,0.00368297734905197,0,0.00338572810495368,0.0537382149426887,0.01952379368664,0.00748294775132302,0.00160376437150381,0.00619435473545774,0.00194168245453407,0,0.00278565218582984,0.00570444764022406,0.0167946374472688,0.0450735490706171,0.0369002487517119,0.00895324578915401,0.00840999007877675,0.0537440904403212,0.0302700500284304,0.0188925910059633,0.0182049417782059,0.0132711928367984,0.00880343065771005,0.00228022367476968,0.0124074386076229,0.00952470269984461,0.00394698782716702,0.00522411844947633,0.022972492293077,0.0298569642599274,0.0107683594242456,0.0140661616743192,0.0114295794393311,0.00375335788635974
0.000350347179336408,0.0326322287685698,0.0934939460534742,0.0731857084869858,0.0108053190015019,0.00616137674237851,0.00298687481048562,0.0264524561091363,0.0324495323368818,0.0113118509459888,0.00388045282292069,0,0.00538920746012278,0.0127677415021358,0.0175256627860069,0.0186945612692602,0.0091992192338772,0.0321018608863254,0.00518630292580311,0.00637576432459193,0.00369609071922886,0,0.00339793894212516,0.0538825940104756,0.0195872588909445,0.00752637781948833,0.00161242217779096,0.00621595402820274,0.00195639515207059,0,0.00280774812430881,0.00573288329786623,0.016870184683067,0.0452252736290794,0.0370100388751075,0.00900326437602527,0.00845666310603975,0.0538693369549698,0.0303780369891267,0.0189677471644147,0.0182833026459311,0.0133347933839142,0.00886093374327767,0.00230252668188873,0.0124611960142292,0.00957399728924526,0.00396124448568937,0.00524240894384646,0.0230450724064966,0.0299377651425157,0.0108074523551061,0.0141126459804281,0.0114676012469077,0.00376649165259547
0.000352191600715114,0.0327494171741973,0.0937234207000811,0.073411970876952,0.0108434672953092,0.00618654462173957,0.00299790291332859,0.0265490170772935,0.0325504628800389,0.0113538829442342,0.00389442217908446,0,0.00542165250525464,0.0128166750103634,0.0176471502257272,0.0187608005778094,0.00923835335223503,0.0321933438916157,0.00520547695883418,0.00639973150265138,0.00370926637935715,0,0.00341020850564127,0.0540274245168371,0.0196509490409816,0.00757005259719971,0.00162113333484182,0.00623765381252364,0.00197121803572918,0,0.00283000686280596,0.00576147742977069,0.01694607810761,0.0453775622555147,0.0371201971554901,0.00905355616336666,0.00850358971725629,0.0539949498401867,0.0304864513000218,0.0190432160358982,0.0183620103428084,0.0133987004957991,0.00891879316186406,0.00232502599818204,0.0125151921733622,0.00962354465343699,0.00397556986692553,0.00526078488961818,0.0231179046472678,0.0300188159024141,0.0108467345463419,0.0141593350949855,0.0115057917213106,0.0037796866249372
0.000354048256527821,0.0328670575337096,0.0939536386609919,0.0736391608582775,0.0108817952340486,0.00621184965980595,0.00300898532510172,0.0266460475230536,0.0326518111568497,0.0113961232789973,0.00390845857762637,0,0.005454286548719,0.0128658586214441,0.0177694183562623,0.0188273528531769,0.0092777096330479,0.0322851737665325,0.00522474554880565,0.00642381887281079,0.00372250469955606,0,0.00342253714870966,0.0541727080595466,0.0197148649970726,0.00761397341977271,0.00162989821217228,0.00625945467326085,0.00198615192077754,0,0.00285242950845246,0.00579023101190206,0.0170223193308812,0.0455304172282825,0.0372307249584218,0.00910412260661304,0.00855077125829255,0.05412093037951,0.0305952948106815,0.0191189989737169,0.0184410664403606,0.0134629156545963,0.00897701099831913,0.00234772315902738,0.0125694281685956,0.00967334607402465,0.00398996438534167,0.00527924678621055,0.023190989966608,0.0301001174047809,0.0108862071436007,0.0142062301459143,0.0115441517979596,0.00379294315980334
0.000355917244717226,0.0329851516989333,0.0941846029123938,0.0738672831568307,0.0109203038755822,0.00623729279164004,0.00302012238032177,0.0267435502969759,0.0327535793242408,0.0114385732416714,0.00392256242085173,0,0.00548711065340698,0.0129152939336836,0.0178924717812647,0.0188942199436935,0.00931728965417554,0.0323773521515374,0.00524410927895557,0.00644802718899491,0.00373580605258591,0,0.00343492522708877,0.054318446242626,0.0197790076230513,0.00765814162954715,0.00163871718213984,0.00628135719934207,0.00200119762843853,0,0.00287501717527113,0.00581914502680218,0.017098909970411,0.0456838408355638,0.0373416236549679,0.00915496516872576,0.0085982090819617,0.0542472798616898,0.0307045693793036,0.0191950973372163,0.0185204725173462,0.0135274403495964,0.00903558934891745,0.00237061971029431,0.0126239050885025,0.00972340283901033,0.00400442845840618,0.00529779513654792,0.0232643293195835,0.0301816705180683,0.010925871300855,0.0142533322685905,0.0115826824185012,0.00380626161610305
0.000357798664144871,0.0331037015296483,0.0944163164445961,0.0740963425271918,0.0109589942852505,0.00626287495996017,0.00303131441597994,0.0268415282703706,0.032855769552477,0.0114812341332598,0.00393673411396426,0,0.00552012588795875,0.0129649825576486,0.0180163151288301,0.0189614037107876,0.00935709500693685,0.0324698806963808,0.00526356873684201,0.0064723572108075,0.00374917081387013,0,0.00344737309910941,0.0544646406763715,0.019843377786278,0.00770255857592228,0.00164759061996758,0.00630336198381559,0.00201635598593303,0,0.0028977709842152,0.00584822046363818,0.017175851651312,0.045837835375404,0.0374528946217211,0.00920608532023028,0.0086459045480584,0.054373999580712,0.0308142768727609,0.0192715124918121,0.0186002301597935,0.0135922760772724,0.00909453032141571,0.0023937172084053,0.0126786240266785,0.00977371624282446,0.00401896250661519,0.00531643044708883,0.0233379236651262,0.0302634761140362,0.0109657281804724,0.0143006426059019,0.0116213845308565,0.00381964235525658
