test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2021-07-03,-1,30000,34648.5964,1521.532,27,0.865855768729626,0.00586043415173474,0.958072,5e-4,0,1253182.438,36,40005.93,0,-1,0.86,-0.134144231270374,0,1521.532,0,34648.5964,40005.93,"(-0.5,-0.1]",27,-0.8640532444656367,5.431492389358361e-4,-0.8645963937045725
2021-10-02,-1,25000,48014.0827272727,93.7827272727273,27,0.520686883151047,5.9664068327148e-4,1.2115,4e-4,0,3438917.091,71.5,60587.09,0,-1,0.52,-0.47931311684895295,0,93.7827272727273,0,48014.0827272727,60587.09,"(-0.5,-0.1]",27,-0.7047393817010974,5.431492389358361e-4,-0.7052825309400332
2021-10-02,-1,30000,47872.012,172.27,27,0.626679936394057,0.00331326636200033,1.01208,4e-4,0,224625.875,4.7,60587.09,0,-1,0.62,-0.37332006360594305,0,172.27,0,47872.012,60587.09,"(-0.5,-0.1]",27,-0.39331626929051616,5.431492389358361e-4,-0.393859418529452
2021-10-02,-1,35000,47857.0973333333,412.303666666667,27,0.73135706076069,0.00873743529663296,0.88806,4e-4,0,3989231.925,83,60587.09,0,-1,0.73,-0.26864293923931004,0,412.303666666667,0,47857.0973333333,60587.09,"(-0.5,-0.1]",27,-0.36254496901109967,5.431492389358361e-4,-0.3630881182500355
2021-10-02,-1,40000,47898.6322727273,1022.03681818182,27,0.835109433788097,0.0161031025478343,0.807122727272727,4e-4,0,1354421.339,28.3,60587.09,0,-1,0.83,-0.164890566211903,0,1022.03681818182,0,47898.6322727273,60587.09,"(-0.5,-0.1]",27,-0.45596884567519624,5.431492389358361e-4,-0.4565119949141321
2022-02-26,-1,20000,39421.89,59.1333333333333,27,0.507343503867566,6.4031131710471e-4,1.19185,0.0033,0,134114.295,3.4,44004.47,0,-1,0.5,-0.492656496132434,1,59.1333333333333,0,39421.89,44004.47,"(-0.5,-0.1]",27,-0.666058020083087,5.431492389358361e-4,-0.6666011693220228
2022-02-26,-1,22000,38791.24,77.58,27,0.567138353917018,0.00197076643056338,1.0639,0.0033,0,135769.34,3.5,44004.47,0,-1,0.56,-0.43286164608298205,1,77.58,0,38791.24,44004.47,"(-0.5,-0.1]",27,-0.43697077398500905,5.431492389358361e-4,-0.4375139232239449
2022-02-26,-1,25000,39371.324,165.312,27,0.635019860075724,0.00342223565975976,1.00098,0.0033,0,932254.863,23.7,44004.47,0,-1,0.63,-0.364980139924276,1,165.312,0,39371.324,44004.47,"(-0.5,-0.1]",27,-0.4981046757634419,5.431492389358361e-4,-0.49864782500237775
2022-02-26,-1,30000,39031.60125,415.0590625,27,0.768695709956163,0.0145177468407558,0.80825,0.0033,0,768904.561,19.6,44004.47,0,-1,0.76,-0.231304290043837,1,415.0590625,0,39031.60125,44004.47,"(-0.5,-0.1]",27,-0.3492520438913193,5.431492389358361e-4,-0.34979519313025514
2022-02-26,-1,32000,39289.4826923077,597.588076923077,27,0.814481631230956,0.0205128838712252,0.75775,0.0033,0,940995.03,23.9,44004.47,0,-1,0.81,-0.18551836876904404,1,597.588076923077,0,39289.4826923077,44004.47,"(-0.5,-0.1]",27,-0.3568648788944122,5.431492389358361e-4,-0.35740802813334804
2022-02-26,-1,34000,39301.7536363636,892.970909090909,27,0.865146249268348,0.0288449736892259,0.706163636363636,0.0033,0,590852.209,15,44004.47,0,-1,0.86,-0.13485375073165196,1,892.970909090909,0,39301.7536363636,44004.47,"(-0.5,-0.1]",27,-0.3736851662329367,5.431492389358361e-4,-0.3742283154718725
2022-02-26,-1,35000,39136.0222222222,1143.50333333333,27,0.894332735524138,0.0328932660680629,0.686544444444444,0.0033,0,1163030.931,29.7,44004.47,0,-1,0.89,-0.10566726447586204,1,1143.50333333333,0,39136.0222222222,44004.47,"(-0.5,-0.1]",27,-0.40454095253097133,5.431492389358361e-4,-0.40508410176990717
2022-05-28,-1,15000,28771.4585714286,90.4192857142857,27,0.521352635309429,2.2895057535861e-4,1.29595,0.0106,0,3369190.47,117,21088.3,0,-1,0.52,-0.478647364690571,0,90.4192857142857,0,28771.4585714286,21088.3,"(-0.5,-0.1]",27,-0.9502283141928108,5.431492389358361e-4,-0.9507714634317467
