test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2019-11-30,-1,8000,7734.54695411035,651.575030215514,27,1.03432255470841,0.0435828063012611,0.611565080953426,0.0156,0,40993.015,5.3,7194.4,805.6000000000004,0.23638869300062249,1.03,0.03432255470841006,1,651.575030215514,805.6000000000004,7734.54695411035,7194.4,"(-0.1,0.15]",27,0.13197940175935355,6.124397743547672e-4,0.13136696198499878
2020-03-28,-1,6000,6215.62678131973,619.241228421103,27,0.965395560244279,0.00248563346368635,1.0785556917731,3e-4,0,499691.546,80.4,7477.6,0,-1,0.96,-0.03460443975572103,0,619.241228421103,0,6215.62678131973,7477.6,"(-0.1,0.15]",27,-0.9707155563313773,6.124397743547672e-4,-0.9713279961057321
2020-03-28,-1,6500,6238.35600059525,857.124598447693,27,1.04198409160345,0.00388222383305468,1.02810146748847,3e-4,0,81095.288,13,7477.6,0,-1,1.04,0.04198409160344996,0,857.124598447693,0,6238.35600059525,7477.6,"(-0.1,0.15]",27,-0.9670619641954983,6.124397743547672e-4,-0.967674403969853
2020-05-30,-1,8500,9386.76809623827,299.192047246371,27,0.905543498719976,0.0353603252395217,0.680835835627797,0.0014,0,13618119.966,1450.8,9240.85,0,-1,0.9,-0.09445650128002404,1,299.192047246371,0,9386.76809623827,9240.85,"(-0.1,0.15]",27,-0.4822474215406907,6.124397743547672e-4,-0.4828598613150455
2020-05-30,-1,9000,9501.23057989519,427.273588067239,27,0.947277876482071,0.0388368312610623,0.669364504511596,0.0014,0,798076.276,84,9240.85,0,-1,0.94,-0.05272212351792904,1,427.273588067239,0,9501.23057989519,9240.85,"(-0.1,0.15]",27,-0.5492926310628486,6.124397743547672e-4,-0.5499050708372034
2020-05-30,-1,9500,9475.8703392352,647.135837382928,27,1.00265936159107,0.0470917245786716,0.640657382663575,0.0014,0,2713583.6,286.4,9240.85,259.14999999999964,-0.5995431174882477,1,0.00265936159106994,1,647.135837382928,259.14999999999964,9475.8703392352,9240.85,"(-0.1,0.15]",27,-0.3649752755687056,6.124397743547672e-4,-0.3655877153430604
2020-05-30,-1,10000,9550.83239102808,895.945514769765,27,1.04717038853462,0.0471126717747699,0.646113297415888,0.0014,0,80216.172,8.4,9240.85,759.1499999999996,-0.15268285014509875,1.04,0.04717038853461997,1,895.945514769765,759.1499999999996,9550.83239102808,9240.85,"(-0.1,0.15]",27,-0.11248859838661363,6.124397743547672e-4,-0.11310103816096839
2020-07-04,-1,8500,9130.10619979635,222.130601873195,27,0.930992914951601,0.0879622653312226,0.505283813900838,0.0014,0,3275857.368,358.8,11114.93,0,-1,0.93,-0.06900708504839903,1,222.130601873195,0,9130.10619979635,11114.93,"(-0.1,0.15]",27,-0.04637081681137356,6.124397743547672e-4,-0.04698325658572833
2020-07-04,-1,8750,9078.89744624871,312.294438809831,27,0.963773723352784,0.0982298180763577,0.486067095663629,0.0014,0,159788.544,17.6,11114.93,0,-1,0.96,-0.036226276647216,1,312.294438809831,0,9078.89744624871,11114.93,"(-0.1,0.15]",27,-0.09325980397335479,6.124397743547672e-4,-0.09387224374770956
2020-07-04,-1,9000,9131.68842263261,383.364429129464,27,0.985587783873237,0.10780192991366,0.468364084160051,0.0014,0,540591.116,59.2,11114.93,0,-1,0.98,-0.01441221612676302,1,383.364429129464,0,9131.68842263261,11114.93,"(-0.1,0.15]",27,-0.1239727145874774,6.124397743547672e-4,-0.12458515436183216
2020-07-04,-1,9250,9139.78778649321,507.248243490624,27,1.0120590548572,0.109714228845436,0.468667762785236,0.0014,0,127956.96,14,11114.93,0,-1,1.01,0.01205905485719993,1,507.248243490624,0,9139.78778649321,11114.93,"(-0.1,0.15]",27,-0.19241359929326057,6.124397743547672e-4,-0.19302603906761534
2020-08-29,-1,10500,11518.4152476161,250.029561895047,27,0.911583954718966,0.0693379180212626,0.554036914118337,0.001,0,278745.582,24.2,10732.43,0,-1,0.91,-0.08841604528103397,1,250.029561895047,0,11518.4152476161,10732.43,"(-0.1,0.15]",27,-0.29038840678505345,6.124397743547672e-4,-0.2910008465594082
2020-08-29,-1,11000,11483.7175177926,384.570190822398,27,0.957880127209492,0.0845298676901249,0.519424722922238,0.001,0,3507119.424,305.4,10732.43,267.5699999999997,-0.3042362450719205,0.95,-0.04211987279050799,1,384.570190822398,267.5699999999997,11483.7175177926,10732.43,"(-0.1,0.15]",27,-0.1331868331840968,6.124397743547672e-4,-0.13379927295845156
2020-08-29,-1,11500,11514.1302172024,587.745216496064,27,0.998773434476922,0.0925280942399864,0.506011552123182,0.001,0,741509.51,64.4,10732.43,767.5699999999997,0.30595703453953993,0.99,-0.00122656552307798,1,587.745216496064,767.5699999999997,11514.1302172024,10732.43,"(-0.1,0.15]",27,0.06502563561077926,6.124397743547672e-4,0.06441319583642449
2020-08-29,-1,12000,11508.2087251445,852.571059186169,27,1.04273414160677,0.0978744223083359,0.500201891403873,0.001,0,27619.696,2.4,10732.43,1267.5699999999997,0.48676170313589173,1.04,0.04273414160676991,1,852.571059186169,1267.5699999999997,11508.2087251445,10732.43,"(-0.1,0.15]",27,0.17134006154935208,6.124397743547672e-4,0.1707276217749973
2020-08-29,-1,13000,11475.0933742655,1628.78513546026,27,1.13288871808413,0.0904012226729268,0.528804320044719,0.001,0,234091.836,20.4,10732.43,2267.5699999999997,0.3921848564508372,1.13,0.13288871808413005,1,1628.78513546026,2267.5699999999997,11475.0933742655,10732.43,"(-0.1,0.15]",27,0.21440942955223868,6.124397743547672e-4,0.21379698977788392
2021-02-27,-1,44000,47039.288629243,3256.0288047333,27,0.935483966130086,0.00421004436766961,1.00905845400209,4e-4,0,5432482.206,115.5,51415.92,0,-1,0.93,-0.064516033869914,0,3256.0288047333,0,47039.288629243,51415.92,"(-0.1,0.15]",27,-0.9373308773489087,6.124397743547672e-4,-0.9379433171232635
