Date,EMA
2020-02-10,63.178532400914776
2020-02-11,63.08108351450008
2020-02-12,63.464308813441875
2020-02-13,63.83828369217726
2020-02-14,63.963037024461045
2020-02-15,64.4273766832529
2020-02-16,65.10175889592321
2020-02-17,64.91697149026763
2020-02-18,65.31842726552038
2020-02-19,66.27742658524761
2020-02-20,65.96224350885863
2020-02-21,65.21257413663825
2020-02-22,64.20517163243296
2020-02-23,63.80324002208506
2020-02-24,63.360409365761925
2020-02-25,63.16063328077202
2020-02-26,63.6786863327516
2020-02-27,64.20976083495509
2020-02-28,64.31089162469357
2020-02-29,63.68660081806813
2020-03-01,63.70923837099025
2020-03-02,63.46741382241978
2020-03-03,63.21575162642671
2020-03-04,62.94596873835775
2020-03-05,62.47963450990352
2020-03-06,61.82642253573267
2020-03-07,61.46605807727471
2020-03-08,61.78099806057932
2020-03-09,63.575456752099214
2020-03-10,65.06305589564761
2020-03-11,65.91392556165665
2020-03-12,74.4328435814699
2020-03-13,84.66505015672391
2020-03-14,92.34268174999181
2020-03-15,99.55794988385617
2020-03-17,110.73122395327299
2020-03-18,117.67372280886812
2020-03-19,120.37959065218384
2020-03-20,124.37543017217405
2020-03-21,126.56717007259019
2020-03-22,128.41803358402368
2020-03-23,131.22552609184248
2020-03-24,132.03993076688627
2020-03-25,131.72066400382926
2020-03-26,131.41024628191983
2020-03-27,128.2771912206539
2020-03-28,126.30111968666783
2020-03-29,124.9119992642959
2020-03-30,123.27813775512315
2020-04-01,119.97875884467088
2020-04-02,117.22524669313927
2020-04-03,115.77513694396482
2020-04-04,113.59988645373306
2020-04-05,111.73498087581288
2020-04-06,110.07538078520695
2020-04-07,108.61825906236837
2020-04-08,108.01151511567248
2020-04-09,106.61727891044781
2020-04-10,105.30117308008046
2020-04-11,104.01954495405981
2020-04-12,103.118739038448
2020-04-13,102.93066192139122
2020-04-14,101.83847622500771
2020-04-15,100.35405242237815
2020-04-16,98.15000394122403
2020-04-17,96.01391201361646
2020-04-18,93.8120107246699
2020-04-19,92.21248604289585
2020-04-20,90.96051653904759
2020-04-21,90.48957369583299
2020-04-22,90.29249578085893
2020-04-23,89.69095965248914
2020-04-24,88.50156241316617
2020-04-25,86.85117556944428
2020-04-26,85.36170127710169
2020-04-27,84.51768834737298
2020-04-28,84.04058661922733
2020-04-29,84.80275837925844
2020-04-30,86.91811796281152
2020-05-01,87.50157288061814
2020-05-02,86.68174669636628
