Date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster
2020-07-04,1,9500,9129.66868313212,318.315231439626,27,1.04059900020324,0.888520986635954,0.469663741702115,0.0014,0,513069.876,56.2,11114.93,1614.9300000000003,4.073367028955068,1.04,0.04059900020323992,1
2020-07-04,1,9750,9109.85038844001,223.337039535492,27,1.07028383631127,0.881464490304087,0.460048556483055,0.0014,0,573913.18,63,11114.93,1364.9300000000003,5.11152544530389,1.07,0.07028383631127011,1
2020-07-04,1,10000,9097.89916758883,164.821630398857,27,1.09917836463043,0.88273853785308,0.466870851606162,0.0014,0,873379.636,96,11114.93,1114.9300000000003,5.764464089464147,1.09,0.09917836463043006,1
2020-07-04,1,10500,9076.46415814085,91.3543004003071,27,1.15684327689316,0.888844587922724,0.486222563007823,0.0014,0,406623.792,44.8,11114.93,614.9300000000003,5.731264946537023,1.15,0.15684327689316002,1
2020-07-04,-1,10500,9117.44,1436,27,1.15163905657728,0.12962728944556,0.4512,0.0014,0,1823.488,0.2,11114.93,0,-1,1.15,0.15163905657728005,1
2020-07-04,1,11000,9078.00462465255,64.7747002986504,27,1.21172031756174,0.908065112216817,0.533041424039617,0.0014,0,1220083.528,134.4,11114.93,114.93000000000029,0.7743038481089644,1.21,0.21172031756173992,1
2020-07-04,1,11500,9081.00193343139,46.2863890865568,27,1.26638107861364,0.922094467119492,0.572072566914052,0.0014,0,804576.14,88.6,11114.93,0,-1,1.26,0.26638107861364,1
2020-07-04,-1,11500,9133.30745358055,2379.19724865451,27,1.25912937225831,0.0849106644193643,0.55431097643293,0.0014,0,3653.318,0.4,11114.93,385.0699999999997,-0.8381512923244319,1.25,0.2591293722583099,1
2020-07-04,1,12000,9083.00643062094,36.2763033201791,27,1.32115744678158,0.937434894849303,0.619151571889991,0.0014,0,535893.736,59,11114.93,0,-1,1.32,0.3211574467815801,1
2020-07-04,-1,12000,9141.99396633316,2856.72966563689,27,1.31263275024181,0.0726193618183412,0.590944723640215,0.0014,0,7313.546,0.8,11114.93,885.0699999999997,-0.6901806948531551,1.31,0.31263275024181003,1
2020-07-04,1,13000,9076.83131933009,26.1390912500909,27,1.43221898416241,0.960854363266779,0.711394378308193,0.0014,0,384857.348,42.4,11114.93,0,-1,1.43,0.43221898416241,1
2020-07-04,-1,13000,9160.39040205322,3827.43832453989,27,1.41917833940851,0.0521812294340921,0.662641175003248,0.0014,0,7328.184,0.8,11114.93,1885.0699999999997,-0.5074852054666066,1.41,0.41917833940851,1
2020-07-04,1,14000,9100.11528738934,11.1608951932674,27,1.53846035503049,0.961561575077552,0.722080041669199,0.0014,0,36400.028,4,11114.93,0,-1,1.53,0.5384603550304901,1
2020-07-04,1,15000,9067.94,9.07,27,1.65417944979786,0.974496044769994,0.7945,0.0014,0,9067.94,1,11114.93,0,-1,1.65,0.6541794497978599,1
2020-07-04,1,16000,9076.46388734479,4.89819937371073,27,1.7628012520064,0.977232929518525,0.818627298908351,0.0014,0,206943.352,22.8,11114.93,0,-1,1.76,0.7628012520064,1
2020-07-04,1,18000,9072.54,4.54,27,1.98400888835982,0.990916558316507,0.9592,0.0014,0,18145.08,2,11114.93,0,-1,1.98,0.9840088883598199,1
2020-08-29,-1,4500,11469.6345084191,5.73416863218765,27,0.392340380116798,7.85085033249358e-5,1.40402109299234,0.001,0,357852.536,31.2,10732.43,0,-1,0.39,-0.607659619883202,1
2020-08-29,-1,6000,11518.89,17.28,27,0.520883522631087,8.8991599892074e-4,1.1593,0.001,0,2303.778,0.2,10732.43,0,-1,0.52,-0.47911647736891305,1
2020-08-29,-1,7000,11456.4438314974,34.4874390068228,27,0.611010033970212,0.00294343868955828,1.02246140976694,0.001,0,339110.634,29.6,10732.43,0,-1,0.61,-0.38898996602978797,1
2020-08-29,1,8000,11533.59,3633.08,27,0.693626182307504,0.985505121775525,0.8043,0.001,0,92268.72,8,10732.43,2732.4300000000003,-0.24790260605326597,0.69,-0.30637381769249605,1
2020-08-29,-1,8000,11532.4334507163,51.5714402637616,27,0.693696166968741,0.0103360842467242,0.856699341839401,0.001,0,122243.72,10.6,10732.43,0,-1,0.69,-0.30630383303125897,1
2020-08-29,-1,8500,11528.030940782,63.3121372944104,27,0.737336128078218,0.0179839715500533,0.775592367945956,0.001,0,290505.228,25.2,10732.43,0,-1,0.73,-0.262663871921782,1
